time,jobId,taskId,event,cntrId
53,job0,am,start,1200
54.0021597379083,job0,m0,start,768
54.1363774659083,job0,m0,execute
55,job1,am,start,656
56.0021597379083,job1,m0,start,769
56.1363774659083,job1,m0,execute
69.136377465908311,job0,m0,finish,768
70.136377465908311,job0,am,finish,1200
71.136377465908311,job1,m0,finish,769
71.136377465908311,job1,r0,start,769
71.24799999997614,job1,r0,execute
96,job2,am,start,80
96.247999999976145,job1,r0,finish,769
97.0021597379083,job2,m0,start,768
97.13800000009977,job2,m0,execute
97.247999999976145,job1,am,finish,656
112.13800000009977,job2,m0,finish,768
113.13800000009977,job2,am,finish,80
125,job3,am,start,32
126.0021597379083,job3,m0,start,768
126.1363774659083,job3,m0,execute
141.13637746590831,job3,m0,finish,768
142.13637746590831,job3,am,finish,32
